PARTKEY,NAME,MFGR,BRAND,TYPE,SIZE,CONTAINER,RETAILPRICE,COMMENT
5515,burnished chocolate lime saddle burlywood,Manufacturer#2,Brand#22,MEDIUM PLATED COPPER,28,WRAP CASE,1420.51,sual deposits after th
6514,violet spring powder saddle burnished,Manufacturer#5,Brand#51,SMALL PLATED BRASS,28,JUMBO PACK,1420.51,al excuses ca
7513,burlywood white ghost cornflower light,Manufacturer#3,Brand#31,PROMO POLISHED BRASS,28,MED BAG,1420.51,quickly unusua
17500,ivory lemon burnished lime red,Manufacturer#1,Brand#12,PROMO POLISHED NICKEL,28,JUMBO CASE,1417.50,wake pen
516,purple linen lace blanched snow,Manufacturer#1,Brand#12,SMALL BRUSHED NICKEL,28,LG CAN,1416.51,ly express
18497,linen misty orchid peach steel,Manufacturer#5,Brand#54,MEDIUM POLISHED NICKEL,28,SM JAR,1415.49,ate blithel
1513,cornflower puff lime pink misty,Manufacturer#3,Brand#34,STANDARD PLATED NICKEL,28,JUMBO CAN,1414.51,y according to the do
2511,dodger gainsboro light spring papaya,Manufacturer#1,Brand#12,STANDARD POLISHED COPPER,28,WRAP JAR,1413.51,uickly regular ide
18493,light khaki puff tan midnight,Manufacturer#1,Brand#12,SMALL ANODIZED COPPER,28,MED CASE,1411.49,ep slyly b
3507,saddle rose lavender firebrick forest,Manufacturer#1,Brand#15,PROMO BURNISHED TIN,28,SM BAG,1410.50,o beans sleep sl
2502,plum powder steel smoke lemon,Manufacturer#1,Brand#15,PROMO POLISHED COPPER,28,SM DRUM,1404.50,ingly final d
495,lemon burlywood chartreuse forest honeydew,Manufacturer#4,Brand#42,SMALL BRUSHED BRASS,28,MED PKG,1395.49,, ironic pac
6489,ivory dodger floral antique plum,Manufacturer#5,Brand#53,STANDARD ANODIZED BRASS,28,LG CASE,1395.48,hes. ironically unusua
3491,thistle lime white firebrick misty,Manufacturer#1,Brand#15,SMALL BRUSHED BRASS,28,SM CAN,1394.49,s haggle care
1491,seashell dim gainsboro cyan light,Manufacturer#1,Brand#15,ECONOMY ANODIZED COPPER,28,LG PACK,1392.49,y even theodolite
5485,antique tomato tan pale burnished,Manufacturer#2,Brand#21,SMALL BURNISHED COPPER,28,WRAP DRUM,1390.48,ss requests nod care
14462,peru peach mint lawn slate,Manufacturer#2,Brand#21,PROMO PLATED STEEL,28,WRAP CASE,1376.46,ffily bo
1474,spring frosted cornsilk blue cream,Manufacturer#5,Brand#52,ECONOMY POLISHED STEEL,28,SM JAR,1375.47, pinto beans. c
9465,cream black bisque honeydew lemon,Manufacturer#4,Brand#44,STANDARD PLATED BRASS,28,JUMBO PKG,1374.46,efully express reques
13460,chartreuse pale black firebrick chiffon,Manufacturer#5,Brand#54,MEDIUM ANODIZED COPPER,28,MED PACK,1373.46, across the carefully 
14453,burnished navajo plum chartreuse moccasin,Manufacturer#3,Brand#32,PROMO ANODIZED TIN,28,WRAP BOX,1367.45,uriously even cou
18446,seashell deep rosy peru blue,Manufacturer#3,Brand#31,ECONOMY POLISHED BRASS,28,LG CASE,1364.44,ss deposits. slyly
9454,white cyan brown lime ivory,Manufacturer#2,Brand#22,STANDARD POLISHED COPPER,28,LG JAR,1363.45,endencies x-ray. 
11447,navy orchid lawn papaya tan,Manufacturer#4,Brand#43,SMALL BRUSHED BRASS,28,LG CASE,1358.44, express 
9446,cream almond navajo bisque firebrick,Manufacturer#4,Brand#43,SMALL BURNISHED BRASS,28,WRAP PACK,1355.44,leep car
8446,green lime lace sandy almond,Manufacturer#5,Brand#54,MEDIUM BRUSHED BRASS,28,WRAP BAG,1354.44,lithely b
19434,tomato turquoise salmon orange coral,Manufacturer#2,Brand#22,LARGE POLISHED NICKEL,28,SM PACK,1353.43,quests. furiously 
451,rosy ghost sky mint smoke,Manufacturer#4,Brand#42,PROMO PLATED TIN,28,WRAP DRUM,1351.45, detect blithely bl
14435,papaya ivory salmon indian hot,Manufacturer#5,Brand#52,STANDARD ANODIZED NICKEL,28,MED PKG,1349.43,ounts x-
13434,linen misty sky steel pale,Manufacturer#1,Brand#15,PROMO BRUSHED STEEL,28,JUMBO BOX,1347.43,fter the quickly
18422,blue gainsboro misty floral frosted,Manufacturer#5,Brand#54,STANDARD POLISHED NICKEL,28,MED DRUM,1340.42,slyly final
3435,hot moccasin burlywood slate lavender,Manufacturer#3,Brand#33,STANDARD BRUSHED COPPER,28,MED BAG,1338.43, regular 
8430,azure medium burnished royal violet,Manufacturer#3,Brand#34,ECONOMY BURNISHED NICKEL,28,LG PACK,1338.43,lly ironic accounts
15422,spring lavender papaya hot cream,Manufacturer#4,Brand#41,STANDARD BURNISHED STEEL,28,LG BAG,1337.42,ckly express foxes 
12424,dim white frosted blue peach,Manufacturer#4,Brand#44,ECONOMY BURNISHED BRASS,28,SM BAG,1336.42, ironic requ
6427,thistle powder floral bisque sienna,Manufacturer#1,Brand#14,MEDIUM POLISHED BRASS,28,SM JAR,1333.42, the 
17416,lemon linen green lime grey,Manufacturer#1,Brand#15,ECONOMY ANODIZED BRASS,28,SM PACK,1333.41,st furiously
4419,tan drab orchid sky gainsboro,Manufacturer#2,Brand#22,MEDIUM PLATED BRASS,28,LG JAR,1323.41, boost furiously 
12410,seashell beige pink orchid cornflower,Manufacturer#1,Brand#15,LARGE POLISHED NICKEL,28,LG CASE,1322.41,ously regul
6415,forest saddle royal maroon slate,Manufacturer#5,Brand#55,STANDARD BRUSHED STEEL,28,WRAP BOX,1321.41,pending packag
5415,metallic medium turquoise gainsboro antique,Manufacturer#5,Brand#52,LARGE POLISHED COPPER,28,WRAP DRUM,1320.41,eposits nag care
11405,pink indian misty cornflower metallic,Manufacturer#5,Brand#52,MEDIUM BRUSHED BRASS,28,JUMBO JAR,1316.40,ts. b
1413,navy cream orchid beige khaki,Manufacturer#4,Brand#45,ECONOMY POLISHED COPPER,28,WRAP BOX,1314.41,cajole carefully instr
19394,blush cornsilk purple chocolate lawn,Manufacturer#1,Brand#11,SMALL BURNISHED NICKEL,28,WRAP BAG,1313.39,ns: instructio
6403,chiffon tan navajo grey plum,Manufacturer#2,Brand#21,LARGE ANODIZED BRASS,28,WRAP BOX,1309.40,e blithely. sly
12397,ghost orange orchid peach cyan,Manufacturer#2,Brand#23,PROMO POLISHED BRASS,28,MED CASE,1309.39,lly final 
2406,light magenta powder dim violet,Manufacturer#1,Brand#13,STANDARD BRUSHED BRASS,28,LG CAN,1308.40, according to 
12392,floral olive violet yellow turquoise,Manufacturer#1,Brand#14,LARGE POLISHED COPPER,28,LG PKG,1304.39, packages
4398,hot steel drab lime dim,Manufacturer#2,Brand#24,SMALL POLISHED COPPER,28,JUMBO BOX,1302.39,ly special f
6392,linen orchid navajo white ivory,Manufacturer#5,Brand#53,ECONOMY POLISHED COPPER,28,MED BAG,1298.39,furiousl
15377,thistle dodger orange smoke violet,Manufacturer#3,Brand#34,STANDARD BURNISHED STEEL,28,WRAP BAG,1292.37,le blithely 
18373,cyan slate dark ivory lawn,Manufacturer#2,Brand#25,SMALL POLISHED TIN,28,LG PKG,1291.37,ssly even asymptot
17369,coral grey lime pink gainsboro,Manufacturer#1,Brand#14,LARGE POLISHED STEEL,28,LG CAN,1286.36,ructions haggle unusua
4379,hot violet rosy purple antique,Manufacturer#3,Brand#31,LARGE BURNISHED COPPER,28,MED CAN,1283.37,s hang 
14367,brown powder cornflower lavender papaya,Manufacturer#2,Brand#25,MEDIUM ANODIZED STEEL,28,MED CASE,1281.36,he deposi
6370,dodger sienna pink aquamarine sky,Manufacturer#5,Brand#53,LARGE ANODIZED TIN,28,LG PKG,1276.37,ctions
10363,thistle misty honeydew beige wheat,Manufacturer#4,Brand#42,SMALL PLATED COPPER,28,JUMBO PKG,1273.36,s nod slyly carefull
19354,chocolate turquoise linen violet burnished,Manufacturer#4,Brand#43,ECONOMY ANODIZED NICKEL,28,LG JAR,1273.35,ect thin pint
16356,orange black dim blush lace,Manufacturer#3,Brand#32,ECONOMY PLATED NICKEL,28,MED DRUM,1272.35,es boost.
19353,light lawn chocolate peru powder,Manufacturer#4,Brand#43,MEDIUM POLISHED NICKEL,28,WRAP BAG,1272.35,e slyl
13356,rose drab puff snow metallic,Manufacturer#2,Brand#24,LARGE BRUSHED COPPER,28,SM CAN,1269.35,pinto
19341,hot yellow grey powder forest,Manufacturer#3,Brand#31,MEDIUM POLISHED BRASS,28,WRAP BOX,1260.34,nments. bli
3356,mint tan smoke magenta frosted,Manufacturer#1,Brand#15,SMALL ANODIZED TIN,28,JUMBO BOX,1259.35,ding orbits wake ca
3355,chartreuse powder orchid hot slate,Manufacturer#1,Brand#13,MEDIUM ANODIZED TIN,28,WRAP DRUM,1258.35,onic instructions. f
6350,blush papaya salmon sky gainsboro,Manufacturer#5,Brand#54,ECONOMY BRUSHED BRASS,28,JUMBO BAG,1256.35, carefully
11342,slate saddle green white burlywood,Manufacturer#2,Brand#21,PROMO ANODIZED STEEL,28,JUMBO DRUM,1253.34,ounts cajole atop th
10342,peru plum metallic misty cream,Manufacturer#2,Brand#24,PROMO BRUSHED COPPER,28,LG DRUM,1252.34,carefully car
12340,cyan puff peru burlywood navajo,Manufacturer#4,Brand#44,MEDIUM POLISHED TIN,28,WRAP CASE,1252.34,uests wake furiously
347,deep antique royal bisque rosy,Manufacturer#3,Brand#34,SMALL ANODIZED TIN,28,WRAP BAG,1247.34,r, even instruct
15329,tan blush misty lace orange,Manufacturer#4,Brand#42,LARGE PLATED NICKEL,28,SM CASE,1244.32,lites. regular theodo
8335,slate pale cornflower sienna lime,Manufacturer#1,Brand#11,PROMO POLISHED BRASS,28,JUMBO CAN,1243.33,blithely 
8334,navajo chiffon dim blanched drab,Manufacturer#1,Brand#11,STANDARD PLATED NICKEL,28,LG PACK,1242.33,ainst the dinos. 
2338,ghost snow cyan almond lemon,Manufacturer#1,Brand#14,MEDIUM POLISHED COPPER,28,JUMBO CASE,1240.33,ding, 
6333,blanched pink black drab wheat,Manufacturer#2,Brand#23,LARGE BURNISHED TIN,28,JUMBO BAG,1239.33,ages. careful
12325,smoke burnished coral metallic khaki,Manufacturer#3,Brand#33,ECONOMY BRUSHED TIN,28,SM DRUM,1237.32,ntly iro
12323,midnight indian wheat peach green,Manufacturer#4,Brand#45,PROMO ANODIZED BRASS,28,WRAP DRUM,1235.32,ndencies
14321,firebrick red cornflower snow black,Manufacturer#3,Brand#32,LARGE ANODIZED BRASS,28,SM DRUM,1235.32,the pending
15318,goldenrod khaki firebrick salmon orange,Manufacturer#4,Brand#43,ECONOMY BRUSHED TIN,28,SM CASE,1233.31, final packages
2330,grey gainsboro peach olive salmon,Manufacturer#1,Brand#11,ECONOMY PLATED BRASS,28,MED CAN,1232.33,ly final de
3327,floral cornflower olive pink dodger,Manufacturer#1,Brand#11,PROMO PLATED TIN,28,SM CAN,1230.32,blithe
1328,steel cyan maroon thistle peach,Manufacturer#1,Brand#12,ECONOMY PLATED COPPER,28,MED CASE,1229.32, slyly s
15313,azure lemon pale lace blush,Manufacturer#3,Brand#35,SMALL ANODIZED BRASS,28,JUMBO PKG,1228.31,al foxe
7314,peach cornflower chiffon khaki cream,Manufacturer#5,Brand#52,SMALL BURNISHED BRASS,28,MED BAG,1221.31,ongside of the regular
13304,dark slate dodger smoke hot,Manufacturer#2,Brand#23,PROMO POLISHED TIN,28,SM CAN,1217.30,sleep blithely 
14303,almond burlywood navajo khaki red,Manufacturer#3,Brand#31,LARGE ANODIZED COPPER,28,MED DRUM,1217.30,r accounts nag slyly f
1311,moccasin tan purple sandy dim,Manufacturer#5,Brand#53,LARGE ANODIZED STEEL,28,JUMBO JAR,1212.31,ounts. regular pint
6302,lace frosted mint misty cream,Manufacturer#4,Brand#42,LARGE PLATED TIN,28,LG JAR,1208.30,blithely even instru
16286,red orange honeydew burlywood chiffon,Manufacturer#1,Brand#13,MEDIUM ANODIZED BRASS,28,JUMBO PKG,1202.28,enticing ideas
15286,powder lawn black dodger linen,Manufacturer#5,Brand#52,MEDIUM POLISHED NICKEL,28,LG JAR,1201.28,ptotes bre
6293,floral azure brown blue tomato,Manufacturer#5,Brand#54,PROMO BRUSHED COPPER,28,MED CASE,1199.29,dependencies. even
6292,bisque brown moccasin snow maroon,Manufacturer#4,Brand#44,PROMO PLATED BRASS,28,MED DRUM,1198.29,ugouts. final accounts
15283,sandy ivory light maroon khaki,Manufacturer#3,Brand#31,ECONOMY BURNISHED BRASS,28,SM BOX,1198.28,pinto beans. war
296,tan seashell chocolate lemon orange,Manufacturer#1,Brand#13,LARGE BURNISHED BRASS,28,SM PKG,1196.29,, regul
2289,tan salmon light navajo honeydew,Manufacturer#3,Brand#33,MEDIUM BURNISHED NICKEL,28,SM JAR,1191.28,ymptotes-- even p
5286,spring chiffon royal ivory forest,Manufacturer#1,Brand#11,PROMO POLISHED COPPER,28,WRAP DRUM,1191.28,y thin pearls. 
15271,medium rose magenta tan navy,Manufacturer#4,Brand#44,STANDARD ANODIZED BRASS,28,MED JAR,1186.27,ly bl
18268,papaya purple chiffon orchid lace,Manufacturer#4,Brand#41,LARGE POLISHED STEEL,28,MED JAR,1186.26, thinly
5278,ivory pink puff steel azure,Manufacturer#4,Brand#43,ECONOMY BURNISHED TIN,28,MED PACK,1183.27,he carefully iro
8271,olive cornsilk forest linen white,Manufacturer#2,Brand#25,ECONOMY ANODIZED COPPER,28,LG PACK,1179.27,ly unusual theodol
6270,wheat coral chiffon puff blanched,Manufacturer#3,Brand#34,STANDARD BURNISHED STEEL,28,LG BOX,1176.27,l deposits cajole ca
14262,royal blush navy ivory moccasin,Manufacturer#3,Brand#31,ECONOMY ANODIZED BRASS,28,LG PACK,1176.26,ets wake fur
5268,antique spring powder thistle cornsilk,Manufacturer#5,Brand#54,MEDIUM BURNISHED COPPER,28,MED BOX,1173.26,dencies sleep 
11261,medium seashell indian ghost navajo,Manufacturer#5,Brand#54,STANDARD POLISHED COPPER,28,JUMBO CASE,1172.26,he closely even
1269,sienna steel tomato grey indian,Manufacturer#5,Brand#51,SMALL PLATED STEEL,28,WRAP CAN,1170.26,ly regular packages
6262,goldenrod aquamarine forest beige purple,Manufacturer#1,Brand#11,MEDIUM POLISHED STEEL,28,WRAP PKG,1168.26,le. pinto beans d
13251,gainsboro chocolate blanched black smoke,Manufacturer#5,Brand#54,LARGE BURNISHED COPPER,28,MED PACK,1164.25,lites across th
11250,ivory peach coral thistle pale,Manufacturer#3,Brand#34,SMALL BRUSHED TIN,28,SM DRUM,1161.25,quickly unusual depo
2257,lemon blue wheat pale almond,Manufacturer#1,Brand#12,PROMO PLATED NICKEL,28,LG CAN,1159.25,expre
11248,pale misty pink smoke linen,Manufacturer#3,Brand#35,SMALL BURNISHED STEEL,28,MED BAG,1159.24,g the instru
11245,dark antique salmon forest plum,Manufacturer#4,Brand#43,PROMO BRUSHED BRASS,28,LG BOX,1156.24,haggle
9245,cornsilk chiffon seashell spring slate,Manufacturer#1,Brand#12,LARGE BRUSHED BRASS,28,JUMBO JAR,1154.24,egular, ironic pains h
13239,frosted gainsboro snow maroon tan,Manufacturer#3,Brand#35,ECONOMY PLATED BRASS,28,WRAP PKG,1152.23,regular 
17235,light maroon violet yellow forest,Manufacturer#2,Brand#23,LARGE POLISHED STEEL,28,LG CASE,1152.23,nticing requests. clos
11232,burnished firebrick cornflower gainsboro black,Manufacturer#1,Brand#13,SMALL BURNISHED BRASS,28,SM CASE,1143.23,ss, final ideas haggl
19223,dark lemon deep dim firebrick,Manufacturer#1,Brand#11,ECONOMY BRUSHED BRASS,28,SM PACK,1142.22,eep quickly. quickly
1234,thistle cornsilk cornflower maroon dodger,Manufacturer#4,Brand#42,SMALL BRUSHED STEEL,28,LG JAR,1135.23,e quickly ruthles
16210,tan coral blush cornsilk hot,Manufacturer#1,Brand#13,LARGE BURNISHED BRASS,28,JUMBO JAR,1126.21,arefull
8217,pink misty beige lace cornsilk,Manufacturer#1,Brand#11,LARGE BRUSHED TIN,28,MED DRUM,1125.21,ar platelets. 
19203,dim papaya linen misty lavender,Manufacturer#1,Brand#11,PROMO BRUSHED COPPER,28,JUMBO CASE,1122.20,y. fu
6215,midnight cornflower cornsilk brown antique,Manufacturer#3,Brand#35,STANDARD POLISHED TIN,28,LG JAR,1121.21,e fluffi
4215,blanched dark medium tomato azure,Manufacturer#3,Brand#34,LARGE BRUSHED BRASS,28,SM JAR,1119.21, foxes c
19198,wheat light tan drab mint,Manufacturer#4,Brand#44,PROMO BURNISHED NICKEL,28,WRAP JAR,1117.19,ding accounts. car
5209,violet royal azure dark orchid,Manufacturer#3,Brand#34,SMALL POLISHED BRASS,28,SM BAG,1114.20,. blithely 
15197,pink deep pale slate azure,Manufacturer#5,Brand#51,PROMO PLATED STEEL,28,MED PKG,1112.19,hes use unusual, eve
7203,burnished lemon chartreuse blush slate,Manufacturer#5,Brand#54,LARGE ANODIZED TIN,28,MED JAR,1110.20,gular, ironic senti
16189,cornsilk moccasin dark floral dim,Manufacturer#4,Brand#41,PROMO POLISHED NICKEL,28,SM PKG,1105.18,he fluffy, 
10190,sienna wheat orchid mint tomato,Manufacturer#2,Brand#22,STANDARD ANODIZED NICKEL,28,SM PACK,1100.19,boost slyly along
16182,olive magenta lime aquamarine grey,Manufacturer#3,Brand#35,STANDARD POLISHED NICKEL,28,JUMBO PACK,1098.18,y final instructions:
12184,blanched lace peru medium dark,Manufacturer#5,Brand#54,MEDIUM PLATED COPPER,28,SM BOX,1096.18,he slyl
10185,magenta black thistle blanched red,Manufacturer#1,Brand#13,PROMO BRUSHED COPPER,28,LG PKG,1095.18,ly even somas slee
8185,royal yellow maroon coral cornsilk,Manufacturer#5,Brand#53,LARGE BRUSHED COPPER,28,JUMBO PKG,1093.18, to the fina
13180,ivory bisque smoke puff seashell,Manufacturer#2,Brand#24,LARGE BRUSHED NICKEL,28,WRAP BOX,1093.18,st slyly sly
4188,gainsboro forest antique orange cornsilk,Manufacturer#5,Brand#55,LARGE POLISHED BRASS,28,MED PKG,1092.18,reque
3181,sandy royal orange tan salmon,Manufacturer#1,Brand#15,MEDIUM BRUSHED TIN,28,LG BAG,1084.18,use blithel
2174,honeydew lemon olive forest drab,Manufacturer#1,Brand#11,PROMO BURNISHED NICKEL,28,LG CASE,1076.17,xpress dinos wake qu
12161,purple maroon rose papaya floral,Manufacturer#5,Brand#53,PROMO ANODIZED STEEL,28,WRAP DRUM,1073.16,ugouts. even
17156,sienna metallic moccasin aquamarine steel,Manufacturer#3,Brand#31,MEDIUM BURNISHED STEEL,28,WRAP PACK,1073.15, ironic deposits. 
172,medium goldenrod linen sky coral,Manufacturer#5,Brand#53,PROMO PLATED NICKEL,28,MED CASE,1072.17,quick as
13159,linen ivory antique spring powder,Manufacturer#2,Brand#21,PROMO PLATED TIN,28,MED BAG,1072.15,y special tithes
170,peru grey blanched goldenrod yellow,Manufacturer#3,Brand#33,LARGE POLISHED COPPER,28,LG DRUM,1070.17,yly s
4159,navajo spring cornflower mint ivory,Manufacturer#3,Brand#32,SMALL ANODIZED TIN,28,LG BAG,1063.15,special req
17146,dodger indian cyan black smoke,Manufacturer#2,Brand#25,ECONOMY ANODIZED COPPER,28,LG CASE,1063.14, the fluf
16142,plum pink midnight puff chiffon,Manufacturer#2,Brand#21,LARGE ANODIZED TIN,28,JUMBO JAR,1058.14,ctions around t
155,puff yellow cyan tomato purple,Manufacturer#2,Brand#21,SMALL BRUSHED NICKEL,28,WRAP CASE,1055.15,lly ironic, r
18131,lavender cream blue pale plum,Manufacturer#4,Brand#44,STANDARD ANODIZED NICKEL,28,WRAP BAG,1049.13,ly against the furiou
18129,dark cornflower cyan sandy ghost,Manufacturer#2,Brand#22,LARGE BURNISHED STEEL,28,SM BAG,1047.12,bold dependenci
8138,tomato royal rosy blanched floral,Manufacturer#2,Brand#25,SMALL ANODIZED BRASS,28,JUMBO JAR,1046.13,ding ins
10127,saddle blush cornsilk tan dark,Manufacturer#4,Brand#42,STANDARD PLATED TIN,28,MED JAR,1037.12,unts. fu
14116,light blush puff chocolate orange,Manufacturer#5,Brand#52,PROMO ANODIZED COPPER,28,WRAP DRUM,1030.11, the furiously 
16112,brown cornflower cornsilk plum tomato,Manufacturer#3,Brand#32,LARGE BRUSHED STEEL,28,MED JAR,1028.11,nst the 
6120,peach white puff dim yellow,Manufacturer#2,Brand#23,ECONOMY ANODIZED COPPER,28,MED BAG,1026.12,bold instructions.
11114,purple blanched wheat grey linen,Manufacturer#1,Brand#15,STANDARD BURNISHED STEEL,28,SM CASE,1025.11, regular asymptote
1117,salmon saddle mint snow antique,Manufacturer#1,Brand#13,PROMO BURNISHED COPPER,28,WRAP PACK,1018.11,s use blithely. fl
13105,brown sienna dodger seashell frosted,Manufacturer#4,Brand#42,LARGE BRUSHED BRASS,28,JUMBO CAN,1018.10,ages a
8108,chocolate papaya chartreuse red ghost,Manufacturer#3,Brand#33,PROMO BURNISHED NICKEL,28,MED BAG,1016.10,quests caj
111,orange cornflower mint snow peach,Manufacturer#5,Brand#54,LARGE BRUSHED COPPER,28,JUMBO JAR,1011.11,kly bold epitaphs 
18093,goldenrod spring sienna turquoise light,Manufacturer#3,Brand#31,ECONOMY POLISHED TIN,28,WRAP PKG,1011.09,furiously bo
8100,steel honeydew wheat rose cyan,Manufacturer#2,Brand#21,ECONOMY POLISHED STEEL,28,WRAP PKG,1008.10,oss the silent 
16092,cream orchid cornsilk metallic lemon,Manufacturer#1,Brand#13,ECONOMY PLATED TIN,28,MED PKG,1008.09,l cajole f
106,cornsilk bisque seashell lemon frosted,Manufacturer#3,Brand#31,MEDIUM PLATED BRASS,28,WRAP DRUM,1006.10,unts maintain 
2100,wheat peru ghost peach aquamarine,Manufacturer#1,Brand#11,LARGE BRUSHED COPPER,28,MED PACK,1002.10,sly regular packa
10091,plum antique midnight beige spring,Manufacturer#4,Brand#43,STANDARD ANODIZED TIN,28,LG CAN,1001.09,y express excus
6094,bisque frosted drab sky snow,Manufacturer#5,Brand#55,ECONOMY BRUSHED TIN,28,JUMBO BAG,1000.09,ess, pending requests
9091,hot spring goldenrod forest gainsboro,Manufacturer#1,Brand#14,SMALL BRUSHED NICKEL,28,WRAP BAG,1000.09,egular 
4091,puff beige cream maroon snow,Manufacturer#4,Brand#41,STANDARD BRUSHED STEEL,28,SM BOX,995.09,ve slyly around the 
5085,wheat slate honeydew hot spring,Manufacturer#2,Brand#21,SMALL BRUSHED COPPER,28,MED CASE,990.08,uctions. fur
9079,linen snow ivory dim midnight,Manufacturer#5,Brand#53,STANDARD BURNISHED NICKEL,28,JUMBO BAG,988.07,y even frets
12075,indian snow grey navy dim,Manufacturer#2,Brand#21,STANDARD BURNISHED STEEL,28,MED DRUM,987.07,usly accounts. caref
16069,tomato thistle deep rose medium,Manufacturer#3,Brand#35,STANDARD BURNISHED STEEL,28,MED DRUM,985.06,structions
4079,pale moccasin chartreuse ivory goldenrod,Manufacturer#4,Brand#41,SMALL ANODIZED COPPER,28,SM BOX,983.07,s nee
80,tomato chartreuse coral turquoise linen,Manufacturer#4,Brand#44,PROMO PLATED BRASS,28,MED CAN,980.08,unusual dependencies i
9070,green rosy misty plum grey,Manufacturer#3,Brand#34,PROMO BRUSHED COPPER,28,MED CASE,979.07, ironi
11066,cream firebrick dodger forest lime,Manufacturer#3,Brand#35,LARGE BRUSHED STEEL,28,LG PKG,977.06,ronic 
11065,indian grey rose green slate,Manufacturer#3,Brand#35,LARGE PLATED TIN,28,MED DRUM,976.06,the regular pint
